h_num,s_num,agent_id,photo,room_num,area,price,status,orientation
23,1532,19651,https://img.0756fang.com/Upload/Fang/2022-02/s15DE96732F9048FC8B14634A33602C3A.jpg/240X180,3房2厅1卫,96 ㎡,320万,0,东南
24,1532,3940,https://img.0756fang.com/Upload/Fang/2021-10/2110121353342D78302322664E1C9046.jpg/240X180,3房2厅2卫,96.1 ㎡,330万,0,东北
25,1532,50370,https://img.0756fang.com/Upload/Fang/2022-08/s19DD705F2B93481097022EF73F91A57D.jpg/240X180,1房1厅0卫,124 ㎡,350万,0,西南
26,1532,56714,https://img.0756fang.com/Upload/Fang/2021-11/21110810330916366BAC26614BB5B377.jpg/240X180,3房2厅2卫,125 ㎡,375万,0,北
27,1532,28206,https://img.0756fang.com/Upload/Fang/2021-09/sD5A0BE3792D14F2FBB59A0658D3201DD.jpg/240X180,3房2厅2卫,96.24 ㎡,330万,0,西
28,1532,58842,https://img.0756fang.com/Upload/Fang/2021-05/s34A71B98C35D4DE68891BA0DCB2B4707.jpg/240X180,1房0厅0卫,56.8 ㎡,100万,0,北
29,1532,56600,https://img.0756fang.com/Upload/Fang/2020-06/s96996C7B17EA4D0ABADABA5933068EBC.jpg/240X180,1房1厅1卫,41.97 ㎡,90万,0,西
30,1532,22064,https://img.0756fang.com/Upload/Fang/2020-10/s81042BFCB6AB46FE8EE71CAD6393E5E8.jpg/240X180,1房1厅1卫,30.9 ㎡,60万,0,东
31,1532,13429,https://img.0756fang.com/Upload/Fang/2023-02/s2DCBF399626B4D37B9351A36303AF08E.jpeg/240X180,2房2厅1卫,80.08 ㎡,238万,0,西
32,1532,18231,https://img.0756fang.com/Upload/Fang/2022-03/220325163046FB657258BA214E059AED.jpg/240X180,2房2厅1卫,73.17 ㎡,185万,0,南
33,1532,6264,https://img.0756fang.com/Upload/Fang/2021-10/211018234924A3C8F20CEEFE403CBDB8.jpg/240X180,3房2厅2卫,99.98 ㎡,260万,0,东北
34,1532,30138,https://img.0756fang.com/Upload/Fang/2023-02/s98A28F5549EF4DE39A3FC5838223FF32.jpg/240X180,3房2厅2卫,96.1 ㎡,295万,0,东
35,1532,56337,https://img.0756fang.com/Upload/Fang/2022-11/221124112233191F77364AA4409A9D24.jpg/240X180,2房1厅1卫,52 ㎡,88万,0,东北
36,1532,39550,https://img.0756fang.com/Upload/Fang/2021-05/210525092403BDDED34455434505B6EA.jpg/240X180,2房1厅1卫,41.94 ㎡,110万,0,西南
37,1532,43824,https://img.0756fang.com/Upload/Fang/2022-02/2202131556231B022D661AAF48B29159.jpg/240X180,1房0厅0卫,112 ㎡,218万,0,西
38,1532,5087,https://img.0756fang.com/Upload/Fang/2022-12/sD9A7652358E64473A39BF75FDDD88A07.jpeg/240X180,3房2厅2卫,98 ㎡,330万,0,西
39,1532,27497,https://img.0756fang.com/Upload/Fang/2021-11/211128152050C1E83FC05BCD4DF9BD2D.jpg/240X180,2房2厅1卫,71.62 ㎡,220万,0,东
40,1532,1527,https://img.0756fang.com/Upload/Fang/2020-06/s587B9B745C694F2CB4CA9F5348FDDFBD.jpg/240X180,3房2厅2卫,119.68 ㎡,400万,0,南
41,1532,26304,https://img.0756fang.com/Upload/Fang/2022-05/s6CF1746CA76C4FB0AEDE411E85C95C52.jpg/240X180,3房2厅2卫,96.23 ㎡,313万,0,东北
42,1532,58121,https://img.0756fang.com/Upload/Fang/2020-06/s06C93449E0C04EDEAE2E0BC28181BAFE.jpg/240X180,3房2厅2卫,119.68 ㎡,400万,0,南
43,1532,39251,https://img.0756fang.com/Upload/Fang/2022-10/22101212085041D85DCCAC3549A9AD7D.jpg/240X180,1房1厅1卫,38.41 ㎡,88万,0,北
44,1532,19479,https://img.0756fang.com/Upload/Fang/2022-08/sED873B566CCD49BBBC96AB30563EA08C.jpg/240X180,3房2厅2卫,124.88 ㎡,450万,0,东
45,1532,31142,https://img.0756fang.com/Upload/Fang/2021-03/sDF78B2B56117437FA148B357ECF92B3F.jpg/240X180,1房0厅0卫,97 ㎡,238万,0,西南
46,1532,19261,https://img.0756fang.com/Upload/Fang/2021-06/sB1CF2AE52C164417A9DE116E04C535A2.jpg/240X180,2房1厅1卫,42 ㎡,95万,0,北
47,1532,15945,https://img.0756fang.com/Upload/Fang/2021-06/2106141454144E7B55C8909F4B5F8526.jpg/240X180,2房2厅1卫,47 ㎡,150万,0,南
48,1532,7686,https://img.0756fang.com/Upload/Fang/2019-12/191207105640B601F3EFAD2D4AC5BED7.jpg/240X180,3房2厅2卫,124.88 ㎡,388万,0,东
49,1532,19239,https://img.0756fang.com/Upload/Fang/2019-12/63640c47-444c-41c6-9269-a9746b871670.jpg/240X180,2房2厅1卫,71.57 ㎡,230万,0,西南
50,1532,22387,https://img.0756fang.com/Upload/Fang/2021-07/210702180853669A5EA63068434F8B48.jpg/240X180,2房2厅1卫,56.21 ㎡,158万,0,南
51,1532,12331,https://img.0756fang.com/Upload/Fang/2021-09/2109151805093D25EC1A81D44D9CB2D8.jpg/240X180,2房1厅1卫,43 ㎡,80万,0,西
52,1532,35636,https://img.0756fang.com/Upload/Fang/2022-09/s15F7C57BAF13411BB8C7F200FD5DECBC.jpg/240X180,2房1厅1卫,41.9 ㎡,110万,0,西南
53,1532,55001,https://img.0756fang.com/Upload/Fang/2022-03/2203091447188859ECEB3A63441C8646.jpg/240X180,1房1厅1卫,32 ㎡,80万,0,西南
54,1532,50533,https://img.0756fang.com/Upload/Fang/2020-09/s87DBB62FAA8E41A6BFAC131EB12A2DFE.jpg/240X180,3房2厅2卫,124.96 ㎡,420万,0,南北通
55,1532,50535,https://img.0756fang.com/Upload/Fang/2021-10/2110171805063AE90788B5104AB999E1.jpg/240X180,1房1厅1卫,36.85 ㎡,68万,0,东
56,1532,13401,https://img.0756fang.com/Upload/Fang/2021-11/21111511401288C11E337AFF4B82AFC0.jpg/240X180,1房1厅1卫,39.44 ㎡,103万,0,东北
57,1532,7680,https://img.0756fang.com/Upload/Fang/2022-03/220321155519FD3203690B964B2EB0B3.jpg/240X180,1房1厅1卫,37 ㎡,88万,0,东北
58,1532,10532,https://img.0756fang.com/Upload/Fang/2020-03/B6BFCE14378D487EAE3FB6B75637F6BE.jpg/240X180,1房0厅0卫,38 ㎡,58万,0,西
59,1532,30560,https://img.0756fang.com/Upload/Fang/2021-03/s246C341D4D1D49A0B6DA00E4CD505330.jpg/240X180,1房0厅0卫,56.6 ㎡,145万,0,东
60,1532,22456,https://img.0756fang.com/Upload/Fang/2021-04/2104281613498E2F31D9A38B46FDA89B.jpg/240X180,2房1厅1卫,43 ㎡,75万,0,东北
61,1532,41136,https://img.0756fang.com/Upload/Fang/2020-04/sE5C76681462C4943A633CF14DA4256E9.jpg/240X180,1房1厅1卫,29.51 ㎡,69万,0,南
62,1532,28017,https://img.0756fang.com/Upload/Fang/2019-11/aeb15d4d-80ad-497b-8b9a-b36dc601de83.jpg/240X180,3房2厅2卫,96.31 ㎡,292万,0,东南
63,1532,8947,https://img.0756fang.com/Upload/Fang/2022-11/22112612190991416EC884F64AFE9AA4.jpg/240X180,1房1厅1卫,30.68 ㎡,52万,0,东南
64,1532,51291,https://img.0756fang.com/Upload/Fang/2021-06/sDB87314432324F44A59BDB00FD8D7192.jpg/240X180,2房1厅2卫,43 ㎡,85万,0,东
65,1532,27144,https://img.0756fang.com/Upload/Fang/2021-12/sA40159DF257B47638ED582B8CD7E9C0E.jpg/240X180,1房0厅1卫,46 ㎡,70万,0,北
66,1532,9123,https://img.0756fang.com/Upload/Fang/2019-07/ec62790c-10ab-4fe8-b6f6-7e53cdbaf0c5.jpg/240X180,4房2厅2卫,140.34 ㎡,477万,0,东
67,1532,40669,https://img.0756fang.com/Upload/Fang/2022-04/s4A0B107AD9E1458790A07C29C7723BE3.jpg/240X180,4房2厅2卫,140.03 ㎡,440万,0,北
68,1532,10161,https://img.0756fang.com/Upload/Fang/2020-03/2003281200397E2FFD2314FD4B9EAD09.jpg/240X180,3房2厅2卫,119.67 ㎡,478万,0,西
69,1532,5445,https://img.0756fang.com/Upload/Fang/2019-12/1912081626129BD42C9FA1C74BBBB6AF.jpg/240X180,1房1厅1卫,30.6 ㎡,58万,0,南北通
70,1532,25413,https://img.0756fang.com/Upload/Fang/2021-10/sDE17FD2BBCBF4DD299D229FB0779CC70.jpg/240X180,5房2厅0卫,97.3 ㎡,200万,0,南
71,1532,13193,https://img.0756fang.com/Upload/Fang/2020-04/200405203101554306BD44414E73956D.jpg/240X180,2房1厅1卫,43 ㎡,110万,0,南
72,1532,7449,https://img.0756fang.com/Upload/Fang/2019-05/a07363e1-7d9d-466a-a589-2b2641731d40.jpg/240X180,1房0厅0卫,30 ㎡,70万,0,南
73,1532,29283,https://img.0756fang.com/Upload/Fang/2022-04/sA70C23DFEB6548EB8FE1C35BC514757E.jpg/240X180,3房2厅1卫,107.34 ㎡,343万,0,南北通
74,1532,42828,https://img.0756fang.com/Upload/Fang/2022-01/sED831FBD94154595AE914C59F2CA53F2.jpg/240X180,1房1厅1卫,42 ㎡,82万,0,西南
75,1532,41424,https://img.0756fang.com/Upload/Fang/2019-06/190622165033B1477A5F8F1D4C00AEA0.jpg/240X180,3房2厅2卫,108 ㎡,320万,0,南
76,1532,15754,https://img.0756fang.com/Upload/Fang/2022-04/s668893030C844E89B0FAC51EB7F2170C.jpg/240X180,1房1厅1卫,50.34 ㎡,105万,0,西
77,1532,30843,https://img.0756fang.com/Upload/Fang/2020-04/sFC7409311E22415A807DE96322240B4F.png/240X180,2房1厅1卫,50 ㎡,120万,0,东南
78,1532,52205,https://img.0756fang.com/Upload/Fang/2022-04/220412170322CA5D82C2645B4B9ABE4F.jpg/240X180,2房2厅1卫,71.62 ㎡,200万,0,南北通
79,1532,12823,https://img.0756fang.com/Upload/Fang/2021-01/s6BEDAB0DBE6A4D4EB61C5047C25E00D4.jpg/240X180,2房1厅1卫,150 ㎡,250万,0,南
0,429,22626,https://img.0756fang.com/Upload/Fang/2022-07/2207271624239FDBDF82ED6F4CC5BB65.jpg/240X180,3房2厅1卫,126.26 ㎡,340万,0,南北通
1,429,4384,https://img.0756fang.com/Upload/Fang/2022-06/22062016541522274CDB6D42450CBA33.jpg/240X180,3房2厅2卫,95.74 ㎡,263万,0,北
2,429,40883,https://img.0756fang.com/Upload/Fang/2023-01/23011117574832E19DC50ACC426C9657.jpg/240X180,3房2厅2卫,101.46 ㎡,280万,0,南
3,429,24133,https://img.0756fang.com/Upload/Fang/2021-07/sABBBA4162E4A483E89B28EE2F06CCC81.jpg/240X180,4房2厅2卫,174.02 ㎡,500万,0,西
4,429,59873,https://img.0756fang.com/Upload/Fang/2023-03/230320170459F5ED9A7A1BE440A89252.jpg/240X180,3房2厅2卫,126.43 ㎡,308万,0,东北
5,429,47069,https://img.0756fang.com/Upload/Fang/2021-10/211022163719E6CB1B053C4145F79C77.jpg/240X180,3房2厅1卫,94.52 ㎡,282万,0,西
6,429,5666,https://img.0756fang.com/Upload/Fang/2022-06/220629150152500284286AC549769006.jpg/240X180,3房2厅2卫,131.79 ㎡,380万,0,东南
7,429,31817,https://img.0756fang.com/Upload/Fang/2022-09/s0329C37FBBC64C80BADC2AD578AB9456.jpg/240X180,4房2厅3卫,181.87 ㎡,490万,0,南
8,429,46046,https://img.0756fang.com/Upload/Fang/2021-03/sD1C4C12E808F4AA098BBC02F3ED2D521.jpg/240X180,2房2厅1卫,83.1 ㎡,245万,0,北
9,429,22556,https://img.0756fang.com/Upload/Fang/2022-11/s4B6BA53055E54348AFEE482AA2621B5B.jpg/240X180,3房2厅2卫,131.79 ㎡,380万,0,东北
10,429,55942,https://img.0756fang.com/Upload/Fang/2022-01/220104182631100D1C899EC24568BBFF.jpg/240X180,4房2厅2卫,131.91 ㎡,385万,0,东
11,429,56539,https://img.0756fang.com/Upload/Fang/2022-02/s8D8EA518D0C244AE870B00E02EC64FF2.jpg/240X180,4房2厅2卫,166 ㎡,500万,0,东南
12,429,46966,https://img.0756fang.com/Upload/Fang/2019-05/be735f09-bdfd-462d-9fb2-6026cebe3564.jpg/240X180,3房2厅2卫,94.47 ㎡,268万,0,东
13,429,36715,https://img.0756fang.com/Upload/Fang/2023-02/s6A0422825C8848098CB6B52FA1F9BD6E.jpg/240X180,3房2厅2卫,105.69 ㎡,285万,0,北
14,429,1373,https://img.0756fang.com/Upload/Fang/2022-01/sC87882F74D06472CA361B67E9B8F7C8F.jpg/240X180,4房2厅2卫,131.91 ㎡,355万,0,南
15,429,43874,https://img.0756fang.com/Upload/Fang/2022-11/22112216195325B57F38517042F29B7A.jpg/240X180,3房2厅2卫,101 ㎡,275万,0,西
16,429,31698,https://img.0756fang.com/Upload/Fang/2022-08/s4AF4D149FE964554B7301C2510542135.jpeg/240X180,3房2厅1卫,90.78 ㎡,273万,0,西南
17,429,20903,https://img.0756fang.com/Upload/Fang/2023-02/2302101834144B34B75168C4415E8107.jpg/240X180,3房2厅2卫,104 ㎡,290万,0,北
18,429,2489,https://img.0756fang.com/Upload/Fang/2021-04/2104171909151A65D8A669994EF5A8C4.jpg/240X180,4房2厅2卫,174 ㎡,516万,0,南北通
19,429,58465,https://img.0756fang.com/Upload/Fang/2020-09/200913135530DA48782518E340D69CB5.jpg/240X180,3房2厅2卫,132.27 ㎡,397万,0,南
20,429,20721,https://img.0756fang.com/Upload/Fang/2022-08/s354930BA6F7249478ADCF57B56472504.jpeg/240X180,3房2厅1卫,89.27 ㎡,282万,0,西
21,429,19923,https://img.0756fang.com/Upload/Fang/2022-10/221007141449E2E33464D7214E5CABF8.jpg/240X180,3房2厅2卫,131.91 ㎡,385万,0,东
22,429,24365,https://img.0756fang.com/Upload/Fang/2022-07/s11BE8D30956A4015AFA482DBB3200C46.jpg/240X180,2房2厅1卫,89.17 ㎡,270万,0,西南
23,429,36258,https://img.0756fang.com/Upload/Fang/2021-03/sB02E6E0149BD44FE9EAFA4163AA730EF.jpg/240X180,6房3厅3卫,291.5 ㎡,728万,0,南北通
24,429,59522,https://img.0756fang.com/Upload/Fang/2021-08/21082112343985663D81913544BFB244.jpg/240X180,3房2厅2卫,102 ㎡,280万,0,东
25,429,54807,https://img.0756fang.com/Upload/Fang/2022-04/220408113007A5BD6CDA0750493B8023.jpg/240X180,4房2厅2卫,175 ㎡,485万,0,东北
26,429,9235,https://img.0756fang.com/Upload/Fang/2022-04/220407162719DA7C0BE8C20943D6B9A5.jpg/240X180,4房2厅2卫,175 ㎡,485万,0,东南
27,429,52969,https://img.0756fang.com/Upload/Fang/2021-01/s23D12B93FCCA4DC7B936E69DCFFB0869.jpg/240X180,3房2厅2卫,96 ㎡,255万,0,东南
28,429,54662,https://img.0756fang.com/Upload/Fang/2022-07/220725135957C3C8E0F177F549DD87A4.jpg/240X180,5房3厅3卫,266.95 ㎡,818万,0,东北
29,429,3826,https://img.0756fang.com/Upload/Fang/2020-01/2001071901445700EC95B503439EB768.jpg/240X180,3房2厅1卫,83.48 ㎡,256万,0,东北
30,429,16306,https://img.0756fang.com/Upload/Fang/2022-12/s3957287F0628400F91BCDFE233C84918.jpg/240X180,3房2厅2卫,131.9 ㎡,388万,0,南北通
31,429,52528,https://img.0756fang.com/Upload/Fang/2022-05/s5945A7C0EB144126A19D571B61555B10.jpg/240X180,3房2厅2卫,96 ㎡,270万,0,北
32,429,21829,https://img.0756fang.com/Upload/Fang/2022-08/s84ACFCF62EB144E2B237F9B87691FC69.jpg/240X180,3房2厅2卫,96 ㎡,280万,0,北
33,429,32410,https://img.0756fang.com/Upload/Fang/2020-11/s3E0485AE67224296A56828371FC909BB.jpg/240X180,3房2厅1卫,89.55 ㎡,245万,0,北
34,429,59601,https://img.0756fang.com/Upload/Fang/2017-06/82e31213-db33-4bd5-9fdd-2e40e1b06b77.jpg/240X180,3房2厅1卫,95 ㎡,275万,0,西南
0,1284,34384,https://img.0756fang.com/Upload/Fang/2020-12/s45B9345C993D448B9ED8D000F047E9B0.jpg/240X180,1房1厅1卫,56.1 ㎡,135万,0,东
1,1284,45500,https://img.0756fang.com/Upload/Fang/2022-10/22100415202197ECEFC89DF64B0093B5.jpg/240X180,1房1厅1卫,52.68 ㎡,115万,0,北
2,1284,50903,https://img.0756fang.com/Upload/Fang/2022-04/s492410EBD9B8407D8947EC82036EE6B5.jpg/240X180,3房2厅2卫,123.34 ㎡,290万,0,南北通
3,1284,48370,https://img.0756fang.com/Upload/Fang/2021-10/2110151523499642494DE1AA46468BBC.jpg/240X180,3房2厅2卫,107.26 ㎡,265万,0,南
4,1284,36194,https://img.0756fang.com/Upload/Fang/2022-10/2210151937146536ED6545BC43439D63.jpg/240X180,2房2厅1卫,76.18 ㎡,185万,0,南北通
5,1284,52661,https://img.0756fang.com/Upload/Fang/2022-07/22070714322108530C8273F043E28D6E.jpg/240X180,3房2厅2卫,119.93 ㎡,275万,0,西南
6,1284,12449,https://img.0756fang.com/Upload/Fang/2022-04/2204221143498C8682984A1F4BF6865B.jpg/240X180,2房1厅1卫,62.19 ㎡,155万,0,西
7,1284,10097,https://img.0756fang.com/Upload/Fang/2022-03/220319212419C2F55346DCFA47F2B6BB.jpg/240X180,4房2厅4卫,197.49 ㎡,440万,0,东北
8,1284,20153,https://img.0756fang.com/Upload/Fang/2022-10/22101519395528E6615FDCAD460A9A1B.jpg/240X180,2房2厅1卫,81.71 ㎡,196万,0,西南
9,1284,5727,https://img.0756fang.com/Upload/Fang/2022-10/2210161803028AB69F4E29A14FF7B629.jpg/240X180,3房2厅1卫,105.54 ㎡,255万,0,南北通
10,1284,39224,https://img.0756fang.com/Upload/Fang/2022-10/s7FB8433DB01E486B87E3B24D8E45E365.jpeg/240X180,3房2厅2卫,109.77 ㎡,289万,0,东南
11,1284,36579,https://img.0756fang.com/Upload/Fang/2022-10/sB12AD32C19C0492D943F220F9548C0F7.jpg/240X180,3房2厅2卫,123.34 ㎡,300万,0,东南
12,1284,56104,https://img.0756fang.com/Upload/Fang/2022-11/s7974B21CB80041779BDF240D683CDE44.jpg/240X180,3房2厅2卫,119 ㎡,300万,0,东北
13,1284,2168,https://img.0756fang.com/Upload/Fang/2021-07/210702124831819F67669DF74CC59B7B.jpg/240X180,5房2厅3卫,274 ㎡,600万,0,东
14,1284,13868,https://img.0756fang.com/Upload/Fang/2021-07/s8E00077985814EB38A0F5EE0DC3F9F76.jpg/240X180,5房2厅2卫,168.73 ㎡,340万,0,南北通
15,1284,25163,https://img.0756fang.com/Upload/Fang/2022-06/s0ABBF7F4F922441997095EFD3935C3CD.jpg/240X180,3房2厅2卫,119.82 ㎡,280万,0,西南
16,1284,25751,https://img.0756fang.com/Upload/Fang/2021-01/s00A41E4C37CC4CF9A44C6E2571174EEB.jpg/240X180,2房2厅1卫,76 ㎡,180万,0,西
17,1284,51382,https://img.0756fang.com/Upload/Fang/2022-07/sC85354C43D5B4C7799891F246EA356CC.png/240X180,3房2厅2卫,126 ㎡,325万,0,东北
18,1284,28055,https://img.0756fang.com/Upload/Fang/2021-08/210804135841E29413E92A674C9FAC12.jpg/240X180,2房2厅1卫,75.57 ㎡,194万,0,东北
19,1284,43403,https://img.0756fang.com/Upload/Fang/2022-06/s55A26CA566A240F5A827BEBADC2F18BA.png/240X180,3房2厅2卫,126.84 ㎡,300万,0,西南
20,1284,29015,https://img.0756fang.com/Upload/Fang/2021-12/211219084435DEBCE532580C4980B5F4.jpg/240X180,2房2厅1卫,64.11 ㎡,170万,0,北
21,1284,16399,https://img.0756fang.com/Upload/Fang/2022-06/s23269498103C444E915AFC492AE233ED.jpg/240X180,2房2厅1卫,70.26 ㎡,175万,0,南
22,1284,27198,https://img.0756fang.com/Upload/Fang/2022-03/2203241349141CD2A86ACFCD4467AD9A.jpg/240X180,3房2厅2卫,123.45 ㎡,315万,0,东
23,1284,14282,https://img.0756fang.com/Upload/Fang/2022-06/22060411290894AE560BE3824D18BD80.jpg/240X180,3房2厅1卫,126.84 ㎡,295万,0,西
24,1284,20479,https://img.0756fang.com/Upload/Fang/2020-06/sF61117D6D9154E89ACE27755107576A9.jpg/240X180,3房2厅2卫,123.62 ㎡,380万,0,南
25,1284,10917,https://img.0756fang.com/Upload/Fang/2020-08/2008301540353532AC3DF272468FA8C6.jpg/240X180,2房1厅1卫,69.84 ㎡,195万,0,西
26,1284,11712,https://img.0756fang.com/Upload/Fang/2019-05/411ceae4-c5e8-418c-a4e9-c879cd14bf32.jpg/240X180,2房2厅1卫,62.19 ㎡,165万,0,西
27,1284,7028,https://img.0756fang.com/Upload/Fang/2019-06/e80cd777-48a4-475d-ab84-dc6b88c651c2.jpg/240X180,6房3厅3卫,197.53 ㎡,680万,0,南
28,1284,4917,https://img.0756fang.com/Upload/Fang/2022-06/22061711564391A37F0C301D4E5AAD86.jpg/240X180,3房2厅2卫,124 ㎡,330万,0,东
29,1284,27051,https://img.0756fang.com/Upload/Fang/2019-05/4039b277-6514-4816-bad4-ce0bf6e6d395.jpg/240X180,6房3厅4卫,281 ㎡,880万,0,南北通
30,1284,40099,https://img.0756fang.com/Upload/Fang/2022-04/sB80B824697D54590A30127D078AB52FD.jpg/240X180,2房2厅1卫,64.11 ㎡,166万,0,南北通
31,1284,30311,https://img.0756fang.com/Upload/Fang/2021-08/210804140655259E08C2AE7549728C83.jpg/240X180,2房2厅1卫,75.57 ㎡,194万,0,东北
32,1284,20492,https://img.0756fang.com/Upload/Fang/2021-06/s2BDD61E9005C4C92B66B198E0516A2ED.jpg/240X180,3房2厅2卫,105.09 ㎡,220万,0,南
0,1302,15744,https://img.0756fang.com/Upload/Fang/2022-06/s8A607E6CCB6E47918070C09AC0B70045.jpg/240X180,3房2厅2卫,110.88 ㎡,415万,0,东
1,1302,1078,https://img.0756fang.com/Upload/Fang/2022-12/s85D35642C75D4B0C94846208FF589987.jpg/240X180,4房2厅2卫,132.52 ㎡,449万,0,北
2,1302,45660,https://img.0756fang.com/Upload/Fang/2021-09/210926154139012F900E096141A18814.jpg/240X180,2房2厅1卫,82.41 ㎡,290万,0,西南
3,1302,42954,https://img.0756fang.com/Upload/Fang/2022-03/2203130831514E2957C48200423BA36C.jpg/240X180,4房2厅2卫,142 ㎡,485万,0,西南
4,1302,30563,https://img.0756fang.com/Upload/Fang/2023-02/s9C103B09D01541B3827247CD4C29AB91.jpg/240X180,5房2厅3卫,156.71 ㎡,590万,0,南
5,1302,4795,https://img.0756fang.com/Upload/Fang/2023-02/sCB08D9CA3E544E28946CC3844DCDB0FD.jpg/240X180,4房2厅2卫,137.2 ㎡,468万,0,西
6,1302,44414,https://img.0756fang.com/Upload/Fang/2021-04/21041716262243453C071A51458D9ECA.jpg/240X180,4房2厅2卫,142.18 ㎡,562万,0,西南
7,1302,56166,https://img.0756fang.com/Upload/Fang/2021-12/21120217215170A7EE94C531459DA93D.jpg/240X180,4房2厅2卫,142 ㎡,515万,0,西
8,1302,38078,https://img.0756fang.com/Upload/Fang/2021-01/s4893E0BB203D4CC18F02C8751E19CDB7.jpg/240X180,3房2厅2卫,92.9 ㎡,338万,0,东南
9,1302,41307,https://img.0756fang.com/Upload/Fang/2021-09/sAACE72412A5A4660AAFD09643F87347D.jpeg/240X180,4房2厅2卫,145.96 ㎡,518万,0,西
10,1302,58966,https://img.0756fang.com/Upload/Fang/2021-12/sF5374E7D6A2F4F418C862386C2368742.jpg/240X180,4房2厅2卫,89.22 ㎡,335万,0,南
11,1302,4595,https://img.0756fang.com/Upload/Fang/2021-08/sCB878ABBE6444548B9C2DFF84B2E2529.jpg/240X180,2房2厅1卫,82.41 ㎡,320万,0,北
12,1302,38889,https://img.0756fang.com/Upload/Fang/2023-03/230312142054B8B4E26289FE40F1AC44.jpg/240X180,3房2厅2卫,88.99 ㎡,350万,0,南北通
13,1302,50670,https://img.0756fang.com/Upload/Fang/2021-10/21101914042454FBECEBA14343BEABDF.jpg/240X180,3房2厅2卫,110.88 ㎡,450万,0,西
14,1302,27125,https://img.0756fang.com/Upload/Fang/2022-11/sBB21F272C21B4E32A875E1290FDB71EA.jpg/240X180,2房2厅1卫,82 ㎡,290万,0,东南
15,1302,35078,https://img.0756fang.com/Upload/Fang/2022-03/sE21A94A144E64ADA8C39D3B009EEDD16.jpg/240X180,2房2厅1卫,82 ㎡,300万,0,南北通
16,1302,10921,https://img.0756fang.com/Upload/Fang/2021-10/s59F9280D0209471FAB2375F0AFDE8EFC.jpg/240X180,2房2厅1卫,82 ㎡,310万,0,南北通
17,1302,35848,https://img.0756fang.com/Upload/Fang/2022-06/s9F5AE0EADE5242EF8A76C8A7A404E1DD.jpg/240X180,3房2厅2卫,87.34 ㎡,360万,0,东南
18,1302,15438,https://img.0756fang.com/Upload/Fang/2021-08/s4583F5B0AA9748D4BA5DC1CF1C70A2BC.jpg/240X180,2房2厅1卫,82.08 ㎡,290万,0,西
19,1302,18216,https://img.0756fang.com/Upload/Fang/2018-09/b13e1ad2-588a-48a0-965d-92250b85d6e4.jpg/240X180,4房2厅2卫,145.96 ㎡,490万,0,南北通
20,1302,31394,https://img.0756fang.com/Upload/Fang/2022-08/2208181404476BC698FCB2464245B6CD.jpg/240X180,3房2厅2卫,110 ㎡,410万,0,西
21,1302,40512,https://img.0756fang.com/Upload/Fang/2022-10/221016135255A4276FDA03DE482CAF41.jpg/240X180,2房2厅1卫,80 ㎡,280万,0,南
22,1302,37151,https://img.0756fang.com/Upload/Fang/2021-08/sF5D368A941F14E97A48C07442B0450D2.jpeg/240X180,3房2厅2卫,88.57 ㎡,326万,0,东北
23,1302,46416,https://img.0756fang.com/Upload/Fang/2022-03/s70EF0E6BC0244EF1A506E91ABF47DE1E.jpg/240X180,3房2厅1卫,90 ㎡,346万,0,西
24,1302,43779,https://img.0756fang.com/Upload/Fang/2018-06/3a8dda19-068f-41d0-aa6b-5c94a5e09b26.jpg/240X180,3房2厅2卫,130.8 ㎡,497万,0,南
25,1302,15165,https://img.0756fang.com/Upload/Fang/2023-02/s604265A0289645E1BB6A885CE9818540.jpg/240X180,3房2厅2卫,110 ㎡,430万,0,南
26,1302,8002,https://img.0756fang.com/Upload/Fang/2019-07/6b939bbc-3d5c-45b1-aa46-a2d99c133d50.jpg/240X180,2房2厅1卫,80 ㎡,305万,0,西
27,1302,8742,https://img.0756fang.com/Upload/Fang/2022-04/sED8AC01591454B909772AC9AB082C8A3.jpg/240X180,4房2厅3卫,156.71 ㎡,650万,0,东北
28,1302,55614,https://img.0756fang.com/Upload/Fang/2022-11/s8F12EF43A2794627BB3D9D36A852E4E1.jpg/240X180,2房2厅1卫,82.1 ㎡,290万,0,西南
29,1302,49232,https://img.0756fang.com/Upload/Fang/2022-01/22012720173256D031F02749425790D4.jpg/240X180,2房2厅1卫,81.64 ㎡,320万,0,西
30,1302,59328,https://img.0756fang.com/OKHome/Uploads/CommonImages/e2233b92e1e2494ba4291990dab1b9bc.jpg/240X180,3房2厅2卫,89 ㎡,318万,0,东
31,1302,48283,https://img.0756fang.com/Upload/Fang/2021-07/sE5A2351AF79943498136923F4134C577.jpg/240X180,4房2厅2卫,146 ㎡,430万,0,南
0,462,5134,https://img.0756fang.com/Upload/Fang/2021-12/s0E47B5FFF5EA470EBAE61C0461136C70.jpg/240X180,3房2厅2卫,143.56 ㎡,610万,0,西南
1,462,10203,https://img.0756fang.com/Upload/Fang/2021-07/s4A126D82A92A471186B0EFF2240198E4.png/240X180,4房2厅2卫,166.85 ㎡,698万,0,东北
2,462,7511,https://img.0756fang.com/Upload/Fang/2022-09/220922101736B8A8979D66FE4B5A9345.jpg/240X180,2房2厅1卫,100.68 ㎡,425万,0,西南
