id,district,sub_url,photo,house_name,house_status,house_type,address,price,developer,sur_trafic,sur_school,sur_environment,sur_business,sur_entertain,peoperty_fee,property_company
2158,9,/first/2158/,https://img.0756fang.com/Upload/Dictionary/2021-06/s09CB2C5E267942BFA4F347FEC95FD433.jpg/w600,正方云曦山,在售,住宅,香洲区和科路666号,25500,珠海正方置业有限公司,2大道-珠海大道、洪湾大道（规划），3高速-广澳高速、西部沿海、江珠高速，4轨-珠机城轨、广江珠澳高铁（规划）、广中珠澳高铁（规划）、深珠高铁（规划），4大桥-珠海大桥、洪鹤大桥、香海大桥（已动工建设）、金海大桥（已动工建设）。项目直接距离350米的广生站公交站，步行需3-5分钟。广生公交站线路共18种线路。,南屏中学、珠海新世纪学校、东方外语实验学校、广生小学、广生幼儿园,紧邻南屏华发商都商圈、保十琴125万㎡商业中心。周边规划约2.6万㎡一级邻里中心，含社区农贸市场3500㎡、社区金融服务类商业1.26万㎡。另外规划约4.75万㎡集中商业中心，其中包括零售业2.75万㎡、酒店2.0万㎡。珠海市妇幼保健院(新院区)，香洲区第二人民医院，珠海市疾病预防控制中心，第三人民医院。,南湾华发商都，十字门华发商都，华润万家超市（分店），广昌百货商场，百分百超市（分店），横琴商业圈。中国邮政储蓄、中国建设银行、中国农业银行、珠海农商银行。,紧邻南屏华发商都商圈、保十琴125万㎡商业中心。周边商业配套：广生商业楼、广生市场、佳佳乐超市、润发生活超市、鹏泰百货。周边规划约2.6万㎡一级邻里中心，含社区农贸市场3500㎡、社区金融服务类商业1.26万㎡。另外规划约4.75万㎡集中商业中心，其中包括零售业2.75万㎡、酒店2.0万㎡。,3.0元/㎡,正方物业
11,9,/first/11/,https://img.0756fang.com/Upload/Dictionary/2017-09/72a836b4-3be1-45c4-963b-5851c64ab4c7.jpg/w600,海印又一城,在售,写字楼,香洲区海商三巷68号,13000,珠海市澳杰置业有限公司,项目门口是北山公交站（14.87.60.82.86路），接驳港珠澳大桥上桥口，10分钟直达拱北口岸、湾仔口岸，15分钟直达横琴口岸、澳门氹仔，金琴快线。,无学位,近华发商都，南屏海鲜街，华发新天地商圈,华发商都，华润万家，天朗海峰，南屏牌坊，富华里等,华发商都，竹仙洞公园，华发新天地，北山公园，前山河公园等,5.0元/㎡,广州海印又一城管理有限公司
2176,9,/first/2176/,https://img.0756fang.com/Upload/Dictionary/2021-09/s35F54B36440F4CDB9A3DF994FEEFF04B.jpg/w600,龙光玖榕湾,在售,住宅,香洲区珠海大道100,28000,骏宸房地产,四条高速路网：从项目出发，5分钟进入高速路网(珠三角环线高速、江珠高速、广珠西线高速、西部沿海高速等)形成一小时粤港澳经济生活圈；两条轻轨：广珠城轨和珠机城轨；从项目出发可10分钟抵达城轨拱北站，往北直通广州换乘进入全国高铁网，往南经广珠城轨延长线到横琴站无缝换乘澳门（横琴站已通车，澳门站接驳口规划待建）途径长隆，终点到达珠海机场；五个口岸：从项目出发可5－10分钟车程到达拱北口岸、青茂口,4、教育配套本项目周边有三所幼儿园（宝艺幼儿园、容闳幼儿园、钰海国际幼儿园）小学有甄贤小学，市一级23班，距离项目500m的距离，甄贤小学是我国第一位留美博士、教育家、政治活动家容闳先生于1871年倡办的，这座学校校风良好，桃李满天下，走出了许多科学家、医学家、革命者。中国第一个世界冠军容国团也是甄贤学校的学生，因片区的升级改造和发展，现已在建设新的南屏小学；中学有南屏中学，市一级24班，距离项目,紧邻珠海大道，地处珠海主城区，享受主城区成熟配套，交通便利。近华发商都，南屏海鲜街，华发新天地商圈。,体量最大最高端的南湾商圈就在项目对面，南湾商圈重点介绍一下华发商都:华发商都是集高端精品超市、3D巨幕影院、潮流数码、国际名品、时尚服饰、高端餐饮、酒窖酒庄等功能于一体，荟萃国际名品，铸珠海规模最大、业态最丰富、档次最高的大型购物中心。下楼步行10分钟即可达华发商都，带上您的爱人和孩子，逛街休闲娱乐看电影等都非常的方便。,4、休闲娱乐配套及自然资源  北山大院、北山社区公园、竹仙洞公园、竹仙洞高尔夫球场、8000㎡消防主题公园、黑白将军山就在项目旁边，您可以享受茶余饭后下楼就到公园休闲散步，周末约上朋友来一场高尔夫，清晨爬个将军山等 尊享成功人士的生活方式。,0.0元/㎡,龙光物业
2181,9,/first/2181/,https://img.0756fang.com/Upload/Dictionary/2021-09/s5EF64E4AD15C4311A62741C735217183.jpg/w600,绿景玺悦湾,在售,住宅,香洲区悦湾路66号(,36000,珠海市绿景东桥投资有限公司,项目位于珠海城市中轴，15分钟内通达主城区，30分钟内连接城市东西（唐家和西区）；5分钟内抵达轻轨站，15分钟内抵达九州港码头、港珠澳口岸、拱北口岸等，20分钟通达横琴口岸、洪鹤大桥，真正实现一小时大湾区生活圈。公共交通配套：项目配建公交车首末站；周边公共交通路网发达，33条公交线路，通达珠海全市各区，附近公交车站：华发新城站、东桥站、茂丰路中站。周边重要交通线路：金琴快线、港珠澳大桥、珠,伟才国际幼儿园、容闳国际幼儿园、容闳学校、第十一中学、一中附属实验学校、容闳书院、德威国际高中,毗邻山、河、城景，多维度的立体交通网络，完善的顶级配套设施，拥有与生俱来的豪宅属性。,华发商都、中海环宇城（预计2021年9月底开业）、富华里、华发新天地、玖洲道、海印又一城,澳门回归纪念公园  望牛石公园  前山河  前山滨河公园 竹仙洞   黑白面将军山,4.5元/㎡,深圳市绿景物业
2148,9,/first/2148/,https://img.0756fang.com/Upload/Dictionary/2021-05/s5A7ED4D31CBB4BE6A0214E7E85A32C49.jpg/w600,洪湾河畔,在售,住宅,香洲区洪河路688号,21300,,规划约2000㎡公交首末站，享受家门口的公共交通接送,规划2所12班幼儿园及1所36班小学，周边有广生小学、南屏中学等市级名校，理想文教居住区。规划约3000㎡社区体育公园，满足住户绿氧健康生活。,配建约7.8万㎡现代化湖景园林、约1000㎡音乐喷泉大湖，约3000㎡多功能健身乐园,规划约4.75万㎡全能商业中心，集休闲娱乐、购物饮食、酒店商旅等业态为一体,规划约2.6万㎡繁华邻里中心，满足吃喝玩乐等娱乐休闲生活所需，一站式生活服务,0.0元/㎡,金碧物业
1279,9,/first/1279/,https://img.0756fang.com/Upload/Dictionary/2019-04/67dfc83a-793b-4915-a816-1d3a8356ca3d.jpg/w600,乐而居花园,在售,住宅,香洲区珠海大道106,27000,,,,,,,,
2120,9,/first/2120/,https://img.0756fang.com/Upload/Dictionary/2021-01/sD169760BBF414D56A513C47028FE04B1.png/w600,山水名苑,不在售,住宅,香洲区白鸽尾路23号,22000,珠海隆晟房地产开发有限公司,临近珠海大道、洪湾大道；广澳高速、西部沿海、江珠高速；珠海大道主公交站：公交信禾物流，多路公交车站点,广昌小学、广生小学、同昌小学以及（南屏中学、广生中学、同昌中学，水岸容闳幼儿园等, 珠海市新妇幼保健院（南院区）(距离项目1.1km)。项目总投资约12.25亿元，新慢性病防治中心(距离项目1.1km)项目总投资约9.25亿元，香洲区第二人民医院等等,广生、广昌商业广场、华发商都、水岸商业街等同时目前整个区域规划了邻里中心6处、博物馆文化活动中心2处、教育设施20处，公园以及体育设施近10处,南屏商业中心、华润万家、华发新天地商业中心、华发商都；南屏中学、珠海珠海容闳学校；容闳广场、南屏文化广场、北山广场、竹仙洞公园、世纪城酒吧街等,3.0元/㎡,华发一级物业
2279,9,/first/2279/,https://img.0756fang.com/Upload/Dictionary/2022-10/sA88B4F80AF9D454DBB8AB7EA0043DC7D.jpg/w600,信悦湾大厦,不在售,商办,香洲区南湾北路31号,21000,珠海赛隆国际投资有限公司,位处珠海大道旁&amp;金琴快线落脚口，八桥三高两快一隧，多维交通网络，通达4大口岸，1小时接驳港澳国际生活圈。,8所小学（容闳团小学、雅景小学、甄贤学校、南桥小学、甄贤小学、南湾小学、弘华小学、杨匏安纪念学校、4所初中（曾正中学、容闳书院、珠海十三中、南屏中学规划中）、1所高中（德威国际高中）,项目临近前山滨河公园、竹仙公园等,南屏华发商都、V12创意园、BOX创意园、北山社区商业、规划壹城中心、海印又一城、在建来来时代广场、在建南湾假日广场,项目临近前山滨河公园、竹仙公园等,4.9元/㎡,金地物业
2277,9,/first/2277/,https://img.0756fang.com/Upload/Dictionary/2022-09/s4EACE2A81ACE4EE896C3087437DFA348.jpg/w600,珠江秀谷广场,不在售,商办,香洲区秀谷路66号 ,11000,珠海丰泽企业企划有限公司,一步通港澳一桥到横琴，中心最后拼图。珠海心脏地段，全球资本高效互联，高能级科创产业基地与成熟中心区环绕周边，是珠海留白最久的土地、市中心最后一片尚未开发的新兴商务区，以最高规格进行城市规划，承载政府的最高期望。东连老城区15分钟可到拱北口岸，往北15分钟能到高新区，西连鹤洲新区15分钟直达西部中心城，往南经洪湾大道（建设中）直达横琴一体化区，经横琴二桥直通横琴；15分钟直达港珠澳大桥口岸,南屏中学、甄贤小学、容国团小学、容闳学校等教育资源配套环绕；,最强城市配套奢享，未来城市生活样本；近享珠海市妇幼保健院南院区、珠海市第三人民医院、香洲区第二人民医院等丰富医疗资源；洪湾渔港主题公园、滨江情侣路、将军山森林公园等绿色生态。,5-10分钟车程最强城市生活圈，举步即达南屏华发商都、金湾华发商都等商圈、华发水岸新天地,洪湾渔港主题公园、滨江情侣路、将军山森林公园等绿色生态。,3.9元/㎡,北京缦合
2167,9,/first/2167/,https://img.0756fang.com/Upload/Dictionary/2021-07/sDFB78E37838E4DDEA9D1B2DE9A2CDA25.jpg/w600,再生时代大厦,不在售,写字楼,香洲区屏北二路55号,23000,珠海再生时代投资置业有限公司,15、16、82、86、25、34等，南泰明湾站、科技新村站、攀云购物公园站等,欢乐岛幼儿园、珠洲幼儿园、珠海东方外语实验学校、南屏曾正中学,临近珠海最大商圈华发商都，衣食住学全方位覆盖，生活圈醇熟。观山揽河，全景生态办公！,1华发商都、南屏街口、华润万家2客家楼食府、寻味湘时尚餐厅、华发商都内美食3四季佳景酒店、银海湾大酒店鑫泰丰酒店,1竹仙洞公园、高尔夫球场、南屏水库、绿湖公园.2阅潮书店,11.8元/㎡,金地物业
1271,9,/first/1271/,https://img.0756fang.com/Upload/Dictionary/2019-03/a508b765-729a-4c9e-8a2e-f45e45a1bad2.jpg/w600,碧桂园华发香洲府,不在售,住宅,香洲区水岸二路189,26000,碧桂园华发联合开发,201、202、204、207、45、601、601B、602、602A、603、605、609、B1、B2、B3,南屏中学、广昌小学、同昌小学（在建）、同昌中学（在建）,位于珠海大桥东，西江江畔，紧邻成熟大型小区华发水岸，是不可多得的滨江豪宅。,华发商都、华发水岸3.6万平米商业街、香洲府5500平米商业,华发商都、华发水岸3.6万平米商业街、滨江湿地公园（在建）,3.0元/㎡,碧桂园物业
1169,9,/first/1169/,https://img.0756fang.com/Upload/Dictionary/2018-06/8f74cd91-7dd1-40e5-a6ab-75ce1e3905bc.jpg/w600,绿湖山庄,不在售,住宅,香洲区珠海大道106,28500,珠海隆晟房地产开发有限公司,23、16、201、202、204、207、25、34、45、601B、601、602A602、603、605、608、609、80、81、83、86、B1、B2、601C,容闳学校、广昌小学、广生小学、南屏中学,南屏商业中心、华润万家、华发新天地商业中心、华发商都；南屏中学、珠海珠海容闳学校；容闳广场、南屏文化广场、北山广场、竹仙洞公园、世纪城酒吧街；香洲第二人民医院等,华润万家、华发商都、南屏商业中心,容闳广场、南屏文化广场、北山广场、竹仙洞公园、世纪城酒吧街,3.0元/㎡,华发物业
7,9,/first/7/,https://img.0756fang.com/Upload/Dictionary/2018-07/21d1df23-d31d-4557-80e3-fc54d4c60c90.png/w600,红树别院,不在售,住宅,香洲区屏湾一路168,39000,珠海市香洲北山实业有限责任公司,连接澳门、横琴、西区、金湾区、中山坦洲的交通枢纽， 其周边的交通主干道有：珠海大道、南湾路、前山立交桥、昌盛大桥、港昌路、九州大道、G94广澳高速、珠港澳大桥连接线等,容闳书院、容闳国际幼稚园、蓝天海洋幼稚园、容闳小学、德威高中、夏湾小学、拱北小学、拱北中学、南屏中学、珠海曾正理工学校、东方外语实验学校,南湾片区位于市区、西区、横琴经济特区的交通咽喉处，北通前山、坦洲；南接湾仔、横琴；西达金湾、斗门；东连拱北、澳门。凭借着完善的规划布局，不仅有山有河，更成为了珠海市区内不可多得的国际化大型低密度社区，且有珠海市区最宜人居的美誉。随着珠海城市空间重心的南移，南湾将成为未来珠海的新城市中心,外婆湾餐厅、粤海轩、大长今韩国料理、天鹅东北饭馆、我的朋友意大利餐厅、鸿桃会燕鲍翅、波图西餐厅、919西餐厅、吉利尼新加坡餐厅、千登世日本料理、大西洋西餐厅、晶彩主题餐饮、云岭菌香餐厅、蛇平饭店、卡慕世家红酒西餐厅、红芒果泰国餐厅……华润万家超市、MOLL4层商业购物城、十万平米的华发商都、华发新天地商业街。,华发商都，华发世纪城商圈，竹仙洞公园，竹仙洞高尔夫，华润万家大型商场，南屏海鲜街,3.0/㎡,金地物业管理有限公司
2205,10,/first/2205/,https://img.0756fang.com/Upload/Fang/2021-11/s67A155C8CE4640C1B0333D9D196FAB8D.jpg/w600,中海寰宇天下,在售,住宅,珠海 &#183; 十字门商务,40000,中海,1城轨，2大桥，2隧道，3机场，4口岸，湾区超级交通枢纽，1站城轨到横琴，30分钟通港澳，24小时通关澳门, 区域规划10所学校，3所幼儿园、3所小学、3所初中、1所高中,自带商业街区，顶级配套环伺，片区10所学校、7公里范围3大医院，3大生态公园，下楼情侣路，畅享都会繁华生活。,1公里范围，超17万㎡十字门商都、珠海中心大厦（330米）、横琴国际金融中心（333米）、澳门观光塔三大地标交相辉映，共同形成琴澳地标, 喜来登酒店、瑞吉酒店、珠海国际会展中心、珠海中演大剧院等千亿配套，均已开业运营，所见即所得。珠海网红打卡点横琴长隆乐园、横琴花海长廊、游艇码头等文旅配套在周边。,4.5元/㎡,中海物业
