id,district,sub_url,photo,build_year,house_name,address,price,property_company,developer,property_fee,house_type,surr_envi,surr_school,surr_trafic,surr_business,surr_entertain
2,3,/loupan/2.html,https://img.0756fang.com/Upload/fyEstate/140515140558C56B6B0F45250D263020.jpg/260X170,1997,安城大厦,香洲区前进四街1号 ,17194,,珠海经济特区安城房产开发有限公司,1.0 元/平米*月,住宅,交通便利，生活方便,幼儿园：财务幼儿园、华南名宇幼儿园；中小学：香洲第一小学、珠海市第三小学、壮林小学、珠海市一中初中部,3路、4路、5路、7路、12路、14路、16路，到凤凰北,华润万家、珠海百货、尚都百货、吉之岛广场、 通大百货、 新一佳,朝阳市场、卫农市场、凤凰市场等；
11,3,/loupan/11.html,https://img.0756fang.com/Upload/Dictionary/2019-02/810d1666-5ed3-4029-9942-123ca4919c44.jpg/260X170,1996,碧涛路住宅,香洲区碧涛路31号、,19679,无,不详,0.0 元/平米*月,住宅,交通便利，生活方便,幼儿园：财务幼儿园、华南名宇幼儿园；中小学：香洲第一小学、珠海市第三小学、壮林小学、珠海市一中初中部,3路、4路、5路、7路、12路、14路、16路，到凤凰北,华润万家、珠海百货、尚都百货、吉之岛广场、 通大百货、 新一佳,朝阳市场、卫农市场、凤凰市场等；
47,3,/loupan/47.html,https://img.0756fang.com/Upload/Dictionary/2018-01/1854908a-38af-4d28-8f45-5bb8e3027c8a.jpg/260X170,1984,海霞新村,海城路、碧海路、东风,28478,不详,,0.0 元/平米*月,住宅,老香洲情侣路100米,近紫荆中学,2、3、6、7、8、12、14、26、56、69、99、204、605路公交车,扬名广场吉之岛、香洲百货、华润万家,野狸岛海岛歌剧院、珠海渔女、海滨公园、石景山公园
4057,3,/loupan/4057.html,https://img.0756fang.com/Upload/Dictionary/2019-06/9bd8326a-32ad-436a-9883-5356d9782808.jpg/260X170,1999,石榴园二期,香洲南坑街196-1,15896,珠海市珠苑房地产开发有限公司,珠苑房地产开发公司,0.0 元/平米*月,住宅,周边属于居住区，生活环境较好,近三中200米，近四小学校300米,小区门口有巴士站，K4路，K6路，10路，15路.5路.55路.609路,茂业百货，新一佳百货，通大百货等,对面是华发健身广场，5分钟内有香山公园
2064,3,/loupan/2064.html,https://img.0756fang.com/Upload/Dictionary/2019-06/7076f125-894b-488a-8e2e-f9c27af74714.jpg/260X170,2000,翠华路住宅,          ,16533,,,0.0 元/平米*月,住宅,,,,,
2017,3,/loupan/2017.html,https://img.0756fang.com/Upload/Dictionary/2018-11/1678cb8b-b59c-4a29-a55c-fc18dc93095f.jpg/260X170,1989,山峰路(双号),山峰路2-100号 ,20408,,,0.0 元/平米*月,住宅,香洲百货，尚都百货，扬名广场吉之岛；朝阳市场，邮政大厦，交通银行，工商银行，建设银行等,一中四小学区，水厂幼儿园，,临近邮政大厦巴士站，公交都有；2、8、12、99、3、3A、6、605、26、56、14、204,香洲百贷公司，尚都百贷，来来超市，美宜佳，OK便利店凤凰北店，7天连锁酒店香洲百货店眼镜直通车超市,香洲百货，尚都百货，扬名广场吉之岛，朝阳市场，鸿泰御足乐
1434,3,/loupan/1434.html,https://img.0756fang.com/Upload/Dictionary/2019-06/420dd9be-4a4f-4a87-afdb-e3ea7eef83ea.jpg/260X170,1995,沿河小区,香洲区沿河东路231,16763,,,0.0 元/平米*月,住宅,,,,,
1554,3,/loupan/1554.html,https://img.0756fang.com/Upload/Dictionary/2019-02/5faf5c65-bfd0-4890-afe3-5d34909820cc.jpg/260X170,2016,牛津公馆,香洲区凤凰北路100,50000,,珠海经济特区丹田置业有限公司,0.0 元/平米*月,住宅,,,,,野狸岛海岛歌剧院，香洲游艇码头、海边情侣中路、海滨公园、石景山公园、海滨浴场、珠海渔女、香炉湾 珠海大会堂
6721,3,/loupan/6721.html,https://img.0756fang.com/Upload/Dictionary/2019-07/c6850b49-abb2-43ff-98e9-5ebbaf179195.jpg/260X170,2017,天宸,香洲区契爷岭二街2号,35573,深圳历思联行物业管理有限公司,珠海经济特区明星大厦有限公司,4.1 元/平米*月,住宅,教育配套：中山大学珠海分校、北师大珠海分校、珠海市第三中学(省一级职业高中)、珠海市第七中学(省一级学校)、香洲二小海前校区(香洲区一级学校)、香洲区十八小、幼儿园。 医疗配套：中山大学附属第五医院。,市七中  珠海市十八小,3路、3A路、7路、10路、32路、68路、69路公车,尚都百货、香洲百货、扬民广场、吉之岛超市、电脑城。,契爷岭海滨公园  音乐学院  野狸岛
6568,3,/loupan/6568.html,/images/nopic_gr.gif,2000,海城大厦,香洲区凤凰南路103,10000,,,0.0 元/平米*月,写字楼,,,,湾仔沙电脑城、鑫北数码港、扬名广场 香洲百货、尚都百货,野狸岛海岛歌剧院，香洲游艇码头、海边情侣中路、海滨公园、石景山公园、海滨浴场、珠海渔女、香炉湾
43438,3,/loupan/43438.html,/images/nopic_gr.gif,1995,翠香路296号(供电小区),香洲区翠香路296号,17130,,,0.0 元/平米*月,住宅,,,,,
1686,3,/loupan/1686.html,https://img.0756fang.com/Upload/Dictionary/2019-02/a327fa47-c9e4-4f37-97bd-8d561161a8df.jpg/260X170,1999,联浩花园,香洲区狮山路23号 ,26769,中珠物业,联浩房产开发有限公司,0.0 元/平米*月,住宅,香洲百货，尚都百货，扬名广场吉之岛；朝阳市场，邮政大厦，交通银行，工商银行，建设银行等,一中四小学区，机关一幼，水厂幼儿园，培训托管基地,临近邮政大厦巴士站，公交都有；2、8、12、99、3、3A、6、605、26、56、14、204、,香洲百贷公司，尚都百贷，来来超市，美宜佳NO.3075、OK便利店凤凰北店，7天连锁酒店香洲百货店、眼镜直通车超市,香洲百贷，尚都百贷，鸿泰御足乐，香山公园
3530,3,/loupan/3530.html,https://img.0756fang.com/Upload/Dictionary/2019-02/7c98e791-c281-40f1-ac09-3ae775ff45f0.jpg/260X170,1996,华海路,华海路84号、华海路,18240,街道办,不详,0.0 元/平米*月,住宅,交通便利，生活方便,幼儿园：财务幼儿园、华南名宇幼儿园；中小学：香洲第一小学、珠海市第三小学、壮林小学、珠海市一中初中部,3路、4路、5路、7路、12路、14路、16路，到凤凰北,华润万家、珠海百货、尚都百货、吉之岛广场、 通大百货、 新一佳,朝阳市场、卫农市场、凤凰市场等；
4340,3,/loupan/4340.html,/images/nopic_gr.gif,1992,人民东路三巷,          ,18026,,,0.0 元/平米*月,住宅,,,,,
50,3,/loupan/50.html,https://img.0756fang.com/Upload/Fang/2021-12/s72F02333D21B482799169CE573399D76.jpg/260X170,1998,豪园大厦,香洲区东风路45号 ,19318,珠海市四知物业管理公司,,1.2 元/平米*月,住宅,老香洲情侣路100米,近紫荆中学,2、3、6、7、8、12、14、26、56、69、99、204、605路公交车,扬名广场吉之岛、香洲百货、华润万家,情侣路醉美海岸线。对面就是上野狸岛日月贝的路口 野狸岛可以散步、健身、观海、赏花、拍晚霞，见证日出听海浪的声音，一圈3公里，其乐无穷！附近还有野狸岛海岛歌剧院，香洲游艇码头、海边情侣中路、海滨公园、石景山公园、海滨浴场、珠海渔女、香炉湾 珠海大会堂
46,3,/loupan/46.html,https://img.0756fang.com/Upload/Dictionary/2019-10/560181b1-ffa3-4d67-bd62-1a741d9812f8.jpg/260X170,1998,海威大厦,凤凰北路2013号（,20000,,,0.0 元/平米*月,住宅,周边发展齐备，生活所需均在步行范围，距离扬名广场、华润万家等大型综合商场距离均较近。,◆幼儿园：金路艺术幼儿园、机关第一幼儿园、卫生幼儿园◆中小学：珠海市第三小学、香洲一小、香洲第七中学、珠海紫荆中学◆大学：珠海广播电视大学,凤凰北巴士站,明和百货、珠都百货、华润万家、茂业百货、为农市场、南坑市场等,青春社区图书室
80,3,/loupan/80.html,https://img.0756fang.com/Upload/Dictionary/2019-06/a7e275d3-6090-465d-9ac2-d5e6ee735138.jpg/260X170,2006,嘉信华庭,香洲区888商业中街,40287,嘉信华庭物业,澳日实业珠海咨询投资有限公司,1.0 元/平米*月,住宅,地理位置优越、交通便利、环境优雅，是质量较高、配套完善的优秀住宅小区。,二中和香华小学,7.23.26.,888商业街,市中心地段，全套非常齐全
22,3,/loupan/22.html,https://img.0756fang.com/Upload/Dictionary/2018-08/e6dfed1a-4495-4738-8375-b9174a1a87ac.jpg/260X170,1990,翠香路(单号),珠海市香洲翠香中路 ,25281,翠香街道办,不祥,0.5 元/平米*月,住宅,一中旁边，邮政大厦对面，紧邻凤凰北华润万家；到情侣路仅需要8分钟；,一中一小学区，,临近邮政大厦巴士站，翠香中巴士站、公交有；2、8、5、12、99、3、3A、6、605、26、56、14、204、,华润万家，香洲百货，尚都百货，扬名广场吉之岛；朝阳市场，凤凰市场；,情侣路，野狸岛
31,3,/loupan/31.html,https://img.0756fang.com/Upload/Dictionary/2019-06/ea0a1b36-dea3-41f8-8148-e263da83036b.jpg/260X170,1982,凤海新村,海城路       ,25000,,,0.0 元/平米*月,住宅,野狸岛海岛歌剧院、珠海渔女、海滨公园、石景山公园,,2、3、6、7、8、12、14、26、56、69、99、204、605路公交车,,
125,3,/loupan/125.html,https://img.0756fang.com/Upload/Dictionary/2019-02/412a3aa3-9dbf-4696-b4b9-daf300bdce71.jpg/260X170,1997,人和大厦,香洲区教育路21号 ,25000,教育居委会,,0.0 元/平米*月,住宅,邮政大厦，香洲百货，尚都时尚百货,一中一小,公交：乘坐2路; 3a路; 3路; 6路; 7路; 8路; 12路; 14路;69；99；204；605,邮政大厦，香洲百货,野狸岛，情侣路
95,3,/loupan/95.html,https://img.0756fang.com/Upload/Dictionary/2019-02/b7336958-fee6-4235-9651-1f3a992ac2a4.jpg/260X170,1996,丽景湾花园,香洲区翠海路122号,19949,扬名物业,,1.0 元/平米*月,住宅,老香洲情侣路100米,近紫荆中学,2、3、6、7、8、12、14、26、56、69、99、204、605路公交车,扬名广场吉之岛、香洲百货、华润万家,野狸岛海岛歌剧院、珠海渔女、海滨公园、石景山公园
26,3,/loupan/26.html,https://img.0756fang.com/Upload/fyEstate/1405141044232FDA8AB7FAF5A246CF49.jpg/260X170,2000,帝豪苑,香洲区教育路福寿街3,29881,中珠物业,,1.5 元/平米*月,住宅,香洲百货，尚都百货，扬名广场吉之岛；朝阳市场,一中一小,临近邮政大厦巴士站，公交都有；2、8、12、99、3、3A、6、605、26、56、14、204、,香洲百货，尚都百货,扬名广场，野狸岛。珠海渔女
37,3,/loupan/37.html,https://img.0756fang.com/Upload/Dictionary/2018-11/00d37301-0689-4794-bb07-cb418916032c.jpg/260X170,1995,港基大厦,          ,16000,自主物业,珠海经济特区房产开发商,0.0 元/平米*月,住宅,项目位于老香洲成熟繁华商圈，商圈学校林立。,幼儿园：珠海三幼；中小学：紫荆中学桃园分校、香华小学；大学：珠海广播电视大学；,5路，6路，8路，K9路，K6路，201路，204路，32路，55路，99路，到桃园新村站；,新一佳百货、茂业百货、通大百货,商场：新一佳紫荆店；医院：桃园社区卫生服务站；邮局：柠溪邮局；银行：中国银行；其他：华发健身广场、南坑市场等；
21,3,/loupan/21.html,https://img.0756fang.com/Upload/Dictionary/2019-06/66ea7312-110a-49ce-8880-1df6ef1fc6b0.jpg/260X170,1995,翠香路(双号),          ,14762,,,0.0 元/平米*月,住宅,周边发展齐备，生活所需均在步行范围，距离扬名广场、华润万家等大型综合商场距离均较近。,◆幼儿园：金路艺术幼儿园、机关第一幼儿园、卫生幼儿园◆中小学：珠海市第三小学、香洲一小、香洲第七中学、珠海紫荆中学◆大学：珠海广播电视大学,2路、4路、5路、6路、8路、11路、16路、26路、605路，到翠香中站,明和百货、珠都百货、华润万家、茂业百货、为农市场、南坑市场等,青春社区图书室
187,3,/loupan/187.html,https://img.0756fang.com/Upload/Dictionary/2019-06/cec4d90e-d9e8-4775-939a-8e62a4d55818.jpg/260X170,1998,紫荆花园,香洲区运通路28号 ,21429,亮华物业,亮华房地产开发,0.5 元/平米*月,住宅,项目位于老香洲成熟繁华商圈，商圈学校林立。,幼儿园：珠海三幼；中小学：紫荆中学桃园分校、香华小学；大学：珠海广播电视大学,5路，6路，8路，K9路，K6路，201路，204路，32路，55路，99路，到茂业百货站；,新一佳百货、茂业百货、通大百货,商场：新一佳紫荆店；医院：桃园社区卫生服务站；邮局：柠溪邮局；银行：中国银行；其他：华发健身广场、南坑市场等；
185,3,/loupan/185.html,/images/nopic_gr.gif,1995,紫荆大厦,          ,17000,,,0.0 元/平米*月,住宅,周边发展齐备，生活所需均在步行范围，距离扬名广场、华润万家等大型综合商场距离均较近。,◆幼儿园：金路艺术幼儿园、机关第一幼儿园、卫生幼儿园◆中小学：珠海市第三小学、香洲一小、香洲第七中学、珠海紫荆中学◆大学：珠海广播电视大学,紫荆园巴士站,明和百货、珠都百货、华润万家、茂业百货、为农市场、南坑市场等,情侣路，沙滩公园，青春社区图书室
6631,3,/loupan/6631.html,https://img.0756fang.com/Upload/Fang/2021-08/sD32B67D1DE9A4C0982AC51B9F7B5C2BC.jpg/260X170,2019,春暖花开花园,香洲区神前路100号,32759,中海物业,珠海经济特区南兴开发公司,0.0 元/平米*月,住宅,紧邻凤凰山脉，依山傍水，音乐贝等大型配套。,香洲第十八小学、珠海三中  七中,公交路线：3路、3A、10路、10A、7路、68路、69路至美丽湾站；17路、32路至神前总站,华润万家、尚都百货、扬名广场,会所、游泳池、网球场、棋牌室、书吧、健身房、康乐休闲设施
6601,3,/loupan/6601.html,https://img.0756fang.com/Upload/Dictionary/2019-01/3d772116-1d11-4c2a-8d95-d92d3e4b8657.jpeg/260X170,2019,优特绿城桂语香山,香洲区云栖街63号（,45843,优特物业,珠海优特房地产开发有限公司,3.0 元/平米*月,住宅,茂业百货，通大百货，香山公园，大镜山，紫荆公园，珠海体育中心,香华小学，文园中学,1，32，10，K11，K4，993路，香洲总站，桃园新村巴士站605，602，609，5.10,茂业百货，通大百货，麦当劳，星巴克等知名品牌，自带13.8万平米商业综合体。,麦当劳，星巴克等知名品牌，茂业百货，通大百货，华发健身广场。
4282,3,/loupan/4282.html,https://img.0756fang.com/Upload/Dictionary/2019-01/a1289bd1-3a6b-4fe8-b709-d540cbb64765.jpg/260X170,1993,穗珠路住宅,          ,17049,,,0.0 元/平米*月,住宅,,,,,
6284,3,/loupan/6284.html,https://img.0756fang.com/Upload/Dictionary/2018-04/aa5509c5-e6d1-491c-8533-f9bb431b05ed.jpg/260X170,2018,悦澜山,香洲区契爷岭二街60,35306,同裕物业,珠海市碧海山景房地产开发有限公司,3.0 元/平米*月,住宅,日月贝歌剧院、凤凰湾沙滩、珠海博物馆、悦椿酒店、扬名广场、茂业百货、华润万家、海韵城。十八小学、七中、三中、人民医院、中大五院。海天驿站、里神前市场。,十八小学、七中、三中。,3路，10路，66路，3A，68路。,扬名广场、茂业百货、华润万家。,日月贝歌剧院、凤凰湾沙滩、珠海博物馆、悦椿酒店、扬名广场、茂业百货、华润万家、海韵城。
